Date,Price,Open,High,Low,Vol.,Change %
"Jul 23, 2013","5,017.10","5,001.90","5,027.60","5,001.90",593.68M,0.30%
"Jul 22, 2013","5,001.90","4,974.90","5,026.70","4,974.90",514.67M,0.60%
"Jul 19, 2013","4,972.10","4,993.40","5,010.10","4,962.10",669.18M,-0.43%
"Jul 18, 2013","4,993.40","4,981.70","5,008.80","4,981.70",622.80M,0.23%
"Jul 17, 2013","4,981.70","4,986.00","4,996.10","4,978.90",686.70M,-0.09%
"Jul 16, 2013","4,986.00","4,981.10","4,999.30","4,973.70",543.13M,0.10%
"Jul 15, 2013","4,981.10","4,973.90","4,995.80","4,960.10",510.79M,0.14%
"Jul 12, 2013","4,973.90","4,965.70","5,012.50","4,965.70",665.00M,0.17%
"Jul 11, 2013","4,965.70","4,901.40","4,965.70","4,901.40",656.55M,1.31%
"Jul 10, 2013","4,901.40","4,881.70","4,950.80","4,881.70",680.65M,0.40%
"Jul 09, 2013","4,881.70","4,809.50","4,894.90","4,809.50",592.21M,1.50%
"Jul 08, 2013","4,809.50","4,841.70","4,853.50","4,786.10",517.76M,-0.67%
"Jul 05, 2013","4,841.70","4,794.70","4,853.40","4,794.70",564.26M,0.98%
"Jul 04, 2013","4,794.70","4,744.10","4,801.10","4,744.10",491.33M,1.07%
"Jul 03, 2013","4,744.10","4,834.00","4,834.00","4,720.20",681.18M,-1.86%
"Jul 02, 2013","4,834.00","4,710.30","4,834.00","4,710.30",728.68M,2.63%
"Jul 01, 2013","4,710.30","4,802.60","4,802.60","4,702.70",569.26M,-1.92%
"Jun 28, 2013","4,802.60","4,811.30","4,833.40","4,795.60",887.24M,-0.18%
"Jun 27, 2013","4,811.30","4,731.70","4,830.50","4,731.70",787.52M,1.68%
"Jun 26, 2013","4,731.70","4,656.00","4,749.70","4,656.00",757.75M,1.63%
"Jun 25, 2013","4,656.00","4,669.10","4,688.20","4,632.30",950.48M,-0.28%
"Jun 24, 2013","4,669.10","4,738.80","4,738.80","4,662.30",731.46M,-1.47%
"Jun 21, 2013","4,738.80","4,758.10","4,758.10","4,683.30",1.26B,-0.41%
"Jun 20, 2013","4,758.40","4,861.40","4,861.40","4,729.00",979.70M,-2.12%
"Jun 19, 2013","4,861.40","4,814.40","4,861.40","4,814.40",716.25M,0.98%
"Jun 18, 2013","4,814.40","4,825.90","4,825.90","4,767.50",763.31M,-0.24%
"Jun 17, 2013","4,825.90","4,773.20","4,825.90","4,743.30",715.09M,0.71%
"Jun 14, 2013","4,791.80","4,695.80","4,792.60","4,695.80",678.55M,2.04%
"Jun 13, 2013","4,695.80","4,724.50","4,724.50","4,658.60",834.92M,-0.61%
"Jun 12, 2013","4,724.50","4,757.10","4,757.10","4,710.00",770.02M,-0.69%
"Jun 11, 2013","4,757.10","4,737.70","4,758.40","4,735.40",689.68M,0.41%
"Jun 07, 2013","4,737.70","4,781.20","4,783.30","4,732.30",715.10M,-0.91%
"Jun 06, 2013","4,781.20","4,832.00","4,832.00","4,778.10",750.68M,-1.12%
"Jun 05, 2013","4,835.20","4,900.80","4,900.80","4,831.10",797.02M,-1.34%
"Jun 04, 2013","4,900.80","4,888.30","4,907.20","4,864.70",724.40M,0.26%
"Jun 03, 2013","4,888.30","4,926.60","4,933.30","4,888.30",638.43M,-0.78%
"May 31, 2013","4,926.60","4,942.20","4,962.90","4,922.80",1.19B,-0.08%
"May 30, 2013","4,930.70","4,974.70","4,974.70","4,897.90",753.59M,-0.88%
"May 29, 2013","4,974.70","4,970.70","4,993.20","4,960.30",762.33M,0.08%
"May 28, 2013","4,970.70","4,959.10","4,981.30","4,950.10",672.73M,0.22%
"May 27, 2013","4,959.90","4,983.80","4,983.90","4,931.20",704.69M,-0.47%
"May 24, 2013","4,983.50","5,062.40","5,083.50","4,954.90",997.64M,-1.56%
"May 23, 2013","5,062.40","5,160.20","5,160.20","5,058.60",1.23B,-1.99%
"May 22, 2013","5,165.40","5,187.50","5,203.40","5,154.00",986.48M,-0.28%
"May 21, 2013","5,180.10","5,207.80","5,207.80","5,160.60",762.08M,-0.55%
"May 20, 2013","5,209.00","5,187.20","5,246.90","5,187.20",619.42M,0.54%
"May 17, 2013","5,180.80","5,175.60","5,194.90","5,168.60",718.92M,0.29%
"May 16, 2013","5,165.70","5,191.70","5,211.60","5,156.80",797.78M,-0.50%
"May 15, 2013","5,191.70","5,222.30","5,249.60","5,168.50",712.80M,-0.56%
"May 14, 2013","5,221.00","5,210.30","5,227.10","5,207.10",643.53M,0.21%
"May 13, 2013","5,210.30","5,203.50","5,219.20","5,190.20",589.38M,0.08%
"May 10, 2013","5,206.10","5,200.00","5,242.50","5,198.20",602.43M,0.15%
"May 09, 2013","5,198.40","5,194.20","5,211.50","5,182.30",766.80M,-0.03%
"May 08, 2013","5,199.80","5,152.40","5,201.90","5,150.40",804.06M,1.09%
"May 07, 2013","5,143.70","5,162.70","5,166.70","5,118.90",665.34M,-0.24%
"May 06, 2013","5,156.20","5,146.70","5,201.30","5,145.50",550.93M,0.52%
"May 03, 2013","5,129.50","5,130.00","5,183.20","5,126.50",548.60M,-0.01%
"May 02, 2013","5,130.00","5,166.20","5,166.20","5,117.40",605.80M,-0.70%
"May 01, 2013","5,166.20","5,187.30","5,188.10","5,159.60",450.43M,-0.48%
"Apr 30, 2013","5,191.20","5,125.80","5,195.10","5,125.80",690.05M,1.28%
"Apr 29, 2013","5,125.80","5,097.50","5,130.30","5,097.50",410.86M,0.56%
"Apr 26, 2013","5,097.50","5,113.90","5,135.00","5,097.40",615.84M,-0.10%
"Apr 24, 2013","5,102.40","5,022.90","5,103.60","5,022.90",932.39M,1.72%
"Apr 23, 2013","5,016.20","4,966.60","5,036.50","4,966.60",700.27M,1.00%
"Apr 22, 2013","4,966.60","4,931.90","4,966.60","4,931.90",489.09M,0.70%
"Apr 19, 2013","4,931.90","4,924.40","4,960.40","4,918.40",754.29M,0.15%
"Apr 18, 2013","4,924.40","4,988.50","4,992.60","4,924.40",1.05B,-1.60%
"Apr 17, 2013","5,004.60","4,950.80","5,006.10","4,950.80",743.16M,1.09%
"Apr 16, 2013","4,950.80","4,967.90","4,967.90","4,914.00",793.89M,-0.34%
"Apr 15, 2013","4,967.90","5,005.30","5,005.30","4,933.30",655.03M,-0.91%
"Apr 12, 2013","5,013.50","5,006.50","5,023.00","5,006.10",732.73M,0.13%
"Apr 11, 2013","5,007.10","4,968.00","5,013.20","4,968.00",769.13M,0.79%
"Apr 10, 2013","4,968.00","4,987.20","4,991.90","4,956.30",820.44M,-0.18%
"Apr 09, 2013","4,976.80","4,905.50","4,976.90","4,905.50",1.01B,1.45%
"Apr 08, 2013","4,905.50","4,891.40","4,914.00","4,889.60",593.78M,0.29%
"Apr 05, 2013","4,891.40","4,919.90","4,924.00","4,883.70",715.79M,-0.45%
"Apr 04, 2013","4,913.50","4,949.90","4,949.90","4,902.20",683.92M,-0.89%
"Apr 03, 2013","4,957.70","4,989.80","5,011.90","4,934.60",800.74M,-0.56%
"Apr 02, 2013","4,985.50","4,966.50","5,005.60","4,964.80",608.68M,0.38%
"Mar 28, 2013","4,966.50","4,995.00","4,995.00","4,966.50",841.07M,-0.57%
"Mar 27, 2013","4,995.00","4,959.20","4,995.00","4,956.80",555.75M,0.91%
"Mar 26, 2013","4,950.20","4,981.00","4,981.00","4,942.50",628.57M,-0.80%
"Mar 25, 2013","4,990.20","4,968.80","5,023.20","4,968.80",514.56M,0.46%
"Mar 22, 2013","4,967.30","4,956.30","4,983.60","4,927.90",536.81M,0.16%
"Mar 21, 2013","4,959.40","4,967.30","4,998.90","4,947.80",1.01B,-0.16%
"Mar 20, 2013","4,967.40","4,987.40","4,988.10","4,937.50",728.69M,-0.40%
"Mar 19, 2013","4,987.40","5,023.10","5,057.40","4,987.40",771.14M,-0.56%
"Mar 18, 2013","5,015.40","5,101.70","5,101.70","5,014.70",844.34M,-2.05%
"Mar 15, 2013","5,120.20","5,032.20","5,120.20","5,032.20",1.26B,1.75%
"Mar 14, 2013","5,032.20","5,089.70","5,103.40","5,032.20",864.62M,-1.18%
"Mar 13, 2013","5,092.40","5,120.80","5,121.80","5,079.90",738.06M,-0.50%
"Mar 12, 2013","5,117.90","5,150.50","5,163.50","5,117.90",686.79M,-0.56%
"Mar 11, 2013","5,146.90","5,120.80","5,148.40","5,115.00",592.22M,0.46%
"Mar 08, 2013","5,123.40","5,109.20","5,131.20","5,102.00",752.50M,0.28%
"Mar 07, 2013","5,109.20","5,120.00","5,135.70","5,086.50",730.15M,-0.15%
"Mar 06, 2013","5,116.80","5,075.40","5,131.60","5,075.40",823.76M,0.82%
"Mar 05, 2013","5,075.40","5,010.50","5,095.00","5,010.50",756.68M,1.30%
"Mar 04, 2013","5,010.50","5,086.10","5,086.10","5,009.60",701.47M,-1.49%
"Mar 01, 2013","5,086.10","5,104.10","5,104.10","5,062.10",968.57M,-0.35%
"Feb 28, 2013","5,104.10","5,036.60","5,112.50","5,036.60",1.19B,1.34%
"Feb 27, 2013","5,036.60","5,011.60","5,043.20","5,011.60",665.05M,0.66%
"Feb 26, 2013","5,003.60","5,036.80","5,038.60","4,978.40",693.46M,-1.03%
"Feb 25, 2013","5,055.80","5,016.80","5,064.30","5,016.80",737.76M,0.75%
"Feb 22, 2013","5,018.10","4,980.10","5,055.30","4,975.90",920.06M,0.76%
"Feb 21, 2013","4,980.10","5,069.20","5,076.00","4,980.10",929.05M,-2.33%
"Feb 20, 2013","5,098.70","5,081.90","5,106.60","5,081.90",902.83M,0.33%
"Feb 19, 2013","5,081.90","5,063.40","5,081.90","5,045.80",726.09M,0.37%
"Feb 18, 2013","5,063.40","5,041.20","5,070.50","5,030.90",942.78M,0.59%
"Feb 15, 2013","5,033.90","5,031.90","5,044.40","5,021.00",708.65M,-0.06%
"Feb 14, 2013","5,036.90","5,003.70","5,045.40","4,998.30",890.94M,0.66%
"Feb 13, 2013","5,003.70","4,959.00","5,013.60","4,959.00",719.15M,0.90%
"Feb 12, 2013","4,959.00","4,959.50","4,981.50","4,959.00",566.58M,-0.01%
"Feb 11, 2013","4,959.50","4,971.30","4,977.80","4,959.50",530.16M,-0.24%
"Feb 08, 2013","4,971.30","4,932.90","4,971.30","4,928.50",680.95M,0.72%
"Feb 07, 2013","4,935.70","4,914.90","4,938.20","4,907.90",704.56M,0.30%
"Feb 06, 2013","4,921.00","4,882.70","4,931.20","4,882.70",751.35M,0.78%
"Feb 05, 2013","4,882.70","4,896.00","4,897.40","4,869.50",694.29M,-0.51%
"Feb 04, 2013","4,907.50","4,921.10","4,951.30","4,907.50",534.90M,-0.28%
"Feb 01, 2013","4,921.10","4,878.80","4,922.60","4,878.80",624.98M,0.87%
"Jan 31, 2013","4,878.80","4,896.70","4,906.20","4,866.50",761.85M,-0.37%
"Jan 30, 2013","4,896.70","4,889.10","4,906.20","4,886.30",647.04M,0.16%
"Jan 29, 2013","4,889.00","4,842.40","4,896.60","4,841.60",823.35M,1.11%
"Jan 25, 2013","4,835.20","4,810.20","4,835.20","4,810.20",823.89M,0.52%
"Jan 24, 2013","4,810.20","4,783.70","4,814.20","4,779.20",691.89M,0.47%
"Jan 23, 2013","4,787.80","4,788.60","4,802.20","4,787.80",679.10M,0.18%
"Jan 22, 2013","4,779.10","4,777.50","4,801.70","4,767.30",616.42M,0.03%
"Jan 21, 2013","4,777.50","4,773.30","4,779.70","4,762.60",530.37M,0.13%
"Jan 18, 2013","4,771.20","4,756.60","4,782.60","4,756.60",635.42M,0.31%
"Jan 17, 2013","4,756.60","4,738.40","4,787.20","4,738.40",784.67M,0.38%
"Jan 16, 2013","4,738.40","4,715.30","4,739.80","4,714.50",635.93M,0.46%
"Jan 15, 2013","4,716.60","4,720.90","4,731.50","4,706.40",641.21M,-0.07%
"Jan 14, 2013","4,719.70","4,709.50","4,731.00","4,708.80",483.70M,0.22%
"Jan 11, 2013","4,709.50","4,723.50","4,734.60","4,704.20",526.89M,-0.29%
"Jan 10, 2013","4,723.00","4,708.10","4,728.70","4,700.70",599.06M,0.32%
"Jan 09, 2013","4,708.10","4,690.80","4,711.30","4,690.80",584.61M,0.38%
"Jan 08, 2013","4,690.30","4,721.40","4,736.50","4,689.80",623.35M,-0.57%
"Jan 07, 2013","4,717.30","4,726.80","4,750.70","4,714.70",546.76M,-0.14%
"Jan 04, 2013","4,723.80","4,740.70","4,740.70","4,716.80",465.43M,-0.36%
"Jan 03, 2013","4,740.70","4,705.90","4,743.40","4,705.90",562.59M,0.74%
"Jan 02, 2013","4,705.90","4,648.90","4,710.30","4,648.90",474.27M,1.22%
"Dec 31, 2012","4,649.00","4,666.00","4,666.00","4,644.80",230.59M,-0.48%
"Dec 28, 2012","4,671.30","4,651.80","4,688.60","4,651.70",269.00M,0.50%
"Dec 27, 2012","4,648.00","4,635.20","4,653.00","4,629.70",225.04M,0.28%
"Dec 24, 2012","4,635.20","4,625.70","4,645.50","4,625.70",177.68M,0.25%
"Dec 21, 2012","4,623.60","4,634.10","4,658.70","4,611.20",1.27B,-0.23%
"Dec 20, 2012","4,634.10","4,619.70","4,643.50","4,610.30",1.08B,0.35%
"Dec 19, 2012","4,617.80","4,604.30","4,627.10","4,603.30",813.21M,0.49%
"Dec 18, 2012","4,595.20","4,579.10","4,610.30","4,579.10",726.65M,0.48%
"Dec 17, 2012","4,573.40","4,583.10","4,586.20","4,569.40",645.18M,-0.21%
"Dec 14, 2012","4,583.10","4,582.80","4,598.30","4,579.80",690.02M,0.01%
"Dec 13, 2012","4,582.80","4,583.80","4,592.20","4,577.70",804.21M,-0.02%
"Dec 12, 2012","4,583.80","4,576.00","4,603.50","4,576.00",878.79M,0.17%
"Dec 11, 2012","4,576.00","4,557.90","4,581.00","4,557.90",602.55M,0.40%
"Dec 10, 2012","4,557.90","4,552.20","4,571.70","4,552.20",667.31M,0.13%
"Dec 07, 2012","4,551.80","4,516.10","4,554.10","4,515.60",646.12M,0.94%
"Dec 06, 2012","4,509.30","4,520.40","4,528.80","4,504.90",651.96M,-0.25%
"Dec 05, 2012","4,520.40","4,503.60","4,525.10","4,500.20",701.53M,0.37%
"Dec 04, 2012","4,503.60","4,531.50","4,537.00","4,502.10",585.36M,-0.62%
"Dec 03, 2012","4,531.50","4,506.00","4,538.60","4,506.00",633.78M,0.57%
"Nov 30, 2012","4,506.00","4,477.70","4,514.20","4,477.70",1.56B,0.63%
"Nov 29, 2012","4,477.70","4,447.10","4,477.70","4,445.50",731.42M,0.68%
"Nov 28, 2012","4,447.30","4,453.20","4,453.20","4,433.00",612.25M,-0.21%
"Nov 27, 2012","4,456.80","4,424.20","4,461.70","4,424.00",753.41M,0.74%
"Nov 26, 2012","4,424.20","4,413.00","4,426.00","4,413.00",475.79M,0.25%
"Nov 23, 2012","4,413.00","4,413.10","4,413.20","4,397.90",475.06M,0.00%
"Nov 22, 2012","4,413.10","4,376.20","4,428.60","4,374.00",708.82M,1.00%
"Nov 21, 2012","4,369.50","4,387.50","4,389.00","4,366.80",617.77M,-0.37%
"Nov 20, 2012","4,385.70","4,361.40","4,391.00","4,361.40",644.86M,0.56%
"Nov 19, 2012","4,361.40","4,345.10","4,364.40","4,340.00",695.13M,0.57%
"Nov 16, 2012","4,336.80","4,350.50","4,351.80","4,334.30",722.68M,-0.29%
"Nov 15, 2012","4,349.30","4,388.40","4,388.40","4,339.00",869.46M,-0.89%
"Nov 14, 2012","4,388.40","4,379.80","4,395.60","4,372.00",619.53M,0.20%
"Nov 13, 2012","4,379.80","4,446.10","4,447.10","4,379.80",812.51M,-1.53%
"Nov 12, 2012","4,448.00","4,458.50","4,465.20","4,442.90",621.06M,-0.31%
"Nov 09, 2012","4,462.00","4,483.80","4,483.80","4,436.60",688.22M,-0.49%
"Nov 08, 2012","4,483.80","4,516.50","4,516.50","4,459.90",707.39M,-0.72%
"Nov 07, 2012","4,516.50","4,484.80","4,519.30","4,482.80",656.20M,0.71%
"Nov 06, 2012","4,484.80","4,473.00","4,490.00","4,470.40",452.13M,0.24%
"Nov 05, 2012","4,474.10","4,457.40","4,478.00","4,436.20",616.45M,0.31%
"Nov 02, 2012","4,460.10","4,470.10","4,486.40","4,457.30",763.77M,0.05%
"Nov 01, 2012","4,457.70","4,517.00","4,517.00","4,457.60",924.61M,-1.31%
"Oct 31, 2012","4,517.00","4,492.40","4,524.80","4,492.10",862.97M,0.70%
"Oct 30, 2012","4,485.70","4,477.40","4,498.90","4,472.80",643.68M,0.20%
"Oct 29, 2012","4,476.90","4,475.40","4,501.90","4,475.20",469.95M,0.10%
"Oct 26, 2012","4,472.40","4,513.30","4,526.00","4,472.10",853.83M,-0.84%
"Oct 25, 2012","4,510.50","4,504.80","4,518.80","4,502.70",686.57M,0.10%
"Oct 24, 2012","4,505.80","4,543.10","4,543.10","4,501.70",684.06M,-0.82%
"Oct 23, 2012","4,543.10","4,539.00","4,565.00","4,537.20",635.77M,0.05%
"Oct 22, 2012","4,541.00","4,558.50","4,559.20","4,522.70",785.14M,-0.66%
"Oct 19, 2012","4,571.10","4,559.40","4,571.80","4,538.00",852.03M,0.26%
"Oct 18, 2012","4,559.40","4,567.70","4,581.80","4,547.10",832.95M,0.69%
"Oct 17, 2012","4,528.20","4,491.50","4,536.80","4,491.50",808.30M,0.82%
"Oct 16, 2012","4,491.50","4,483.40","4,516.90","4,483.40",606.34M,0.18%
"Oct 15, 2012","4,483.40","4,486.60","4,492.70","4,479.20",541.11M,-0.07%
"Oct 12, 2012","4,486.60","4,483.50","4,496.10","4,482.70",559.48M,0.07%
"Oct 11, 2012","4,483.50","4,490.70","4,492.80","4,460.40",599.76M,-0.16%
"Oct 10, 2012","4,490.70","4,498.30","4,499.00","4,476.00",654.16M,-0.32%
"Oct 09, 2012","4,505.30","4,483.90","4,512.80","4,482.80",547.53M,0.52%
"Oct 08, 2012","4,481.90","4,494.40","4,495.80","4,476.70",646.31M,-0.28%
"Oct 05, 2012","4,494.40","4,452.40","4,495.80","4,452.40",612.13M,0.94%
"Oct 04, 2012","4,452.40","4,438.60","4,457.40","4,436.70",669.58M,0.31%
"Oct 03, 2012","4,438.60","4,433.00","4,454.60","4,432.50",618.94M,0.13%
"Oct 02, 2012","4,433.00","4,393.60","4,438.30","4,393.60",680.99M,1.01%
"Oct 01, 2012","4,388.60","4,387.00","4,411.40","4,375.00",-,0.04%
"Sep 28, 2012","4,387.00","4,383.40","4,394.60","4,368.50",899.80M,0.06%
"Sep 27, 2012","4,384.20","4,357.50","4,384.70","4,336.90",698.32M,0.52%
"Sep 26, 2012","4,361.60","4,363.70","4,365.90","4,348.80",688.24M,-0.26%
"Sep 25, 2012","4,372.90","4,385.50","4,385.50","4,367.30",607.57M,-0.29%
"Sep 24, 2012","4,385.50","4,408.30","4,408.30","4,375.00",609.07M,-0.52%
"Sep 21, 2012","4,408.30","4,397.80","4,418.40","4,396.80",1.06B,0.25%
"Sep 20, 2012","4,397.20","4,413.30","4,414.30","4,394.40",1.18B,-0.48%
"Sep 19, 2012","4,418.40","4,394.70","4,421.00","4,386.20",1.12B,0.54%
"Sep 18, 2012","4,394.70","4,402.50","4,404.40","4,383.30",794.71M,-0.18%
"Sep 17, 2012","4,402.50","4,404.20","4,412.20","4,392.10",684.18M,0.28%
"Sep 14, 2012","4,390.00","4,353.70","4,398.30","4,353.70",850.14M,1.17%
"Sep 13, 2012","4,339.40","4,361.30","4,361.30","4,337.20",620.51M,-0.50%
"Sep 12, 2012","4,361.30","4,325.80","4,364.80","4,325.80",721.50M,0.82%
"Sep 11, 2012","4,325.80","4,333.70","4,333.70","4,316.70",668.46M,-0.18%
"Sep 10, 2012","4,333.80","4,325.80","4,342.30","4,317.30",781.61M,0.18%
"Sep 07, 2012","4,325.80","4,312.90","4,358.30","4,312.90",962.38M,0.30%
"Sep 06, 2012","4,312.90","4,278.80","4,327.10","4,278.80",1.21B,0.80%
"Sep 05, 2012","4,278.80","4,303.50","4,303.50","4,261.20",925.29M,-0.57%
"Sep 04, 2012","4,303.50","4,329.70","4,334.50","4,293.90",787.82M,-0.61%
"Sep 03, 2012","4,329.70","4,310.00","4,337.60","4,287.40",638.37M,0.32%
"Aug 31, 2012","4,316.10","4,315.70","4,328.80","4,305.90",966.06M,0.01%
"Aug 30, 2012","4,315.70","4,356.40","4,356.40","4,302.50",1.01B,-0.93%
"Aug 29, 2012","4,356.40","4,359.40","4,360.10","4,346.40",777.05M,-0.07%
"Aug 28, 2012","4,359.40","4,344.20","4,365.10","4,339.90",701.51M,0.36%
"Aug 27, 2012","4,343.70","4,351.40","4,375.80","4,341.00",642.19M,-0.12%
"Aug 24, 2012","4,349.00","4,383.70","4,383.70","4,339.10",765.86M,-0.79%
"Aug 23, 2012","4,383.70","4,376.00","4,403.90","4,372.00",848.27M,0.18%
"Aug 22, 2012","4,376.00","4,383.40","4,384.20","4,367.20",702.99M,-0.17%
"Aug 21, 2012","4,383.40","4,364.30","4,402.70","4,359.50",774.68M,0.44%
"Aug 20, 2012","4,364.30","4,370.10","4,374.70","4,344.20",847.78M,-0.13%
"Aug 17, 2012","4,370.10","4,330.20","4,370.10","4,329.30",787.60M,0.92%
"Aug 16, 2012","4,330.20","4,281.20","4,330.20","4,281.20",824.23M,1.14%
"Aug 15, 2012","4,281.20","4,292.20","4,312.40","4,267.10",827.35M,-0.26%
"Aug 14, 2012","4,292.20","4,283.30","4,300.80","4,271.80",770.88M,0.21%
"Aug 13, 2012","4,283.30","4,277.30","4,314.70","4,277.30",810.56M,0.14%
"Aug 10, 2012","4,277.30","4,308.30","4,313.20","4,277.10",796.48M,-0.72%
"Aug 09, 2012","4,308.30","4,312.60","4,330.40","4,308.30",779.02M,-0.10%
"Aug 08, 2012","4,312.60","4,291.60","4,323.80","4,291.60",870.88M,0.49%
"Aug 07, 2012","4,291.60","4,272.60","4,294.40","4,272.60",577.33M,0.44%
"Aug 06, 2012","4,272.60","4,221.50","4,288.20","4,221.50",460.97M,1.21%
"Aug 03, 2012","4,221.50","4,269.50","4,269.50","4,212.70",668.06M,-1.12%
"Aug 02, 2012","4,269.50","4,262.80","4,281.20","4,256.30",777.46M,0.16%
"Aug 01, 2012","4,262.80","4,269.20","4,269.20","4,253.70",675.31M,-0.15%
"Jul 31, 2012","4,269.20","4,245.70","4,288.10","4,245.70",791.17M,0.55%
"Jul 30, 2012","4,245.70","4,209.80","4,256.20","4,209.80",608.07M,0.85%
"Jul 27, 2012","4,209.80","4,147.70","4,209.80","4,147.70",733.48M,1.50%
"Jul 26, 2012","4,147.70","4,123.90","4,150.90","4,122.40",655.68M,0.58%
"Jul 25, 2012","4,123.90","4,133.20","4,133.20","4,084.40",668.57M,-0.23%
"Jul 24, 2012","4,133.20","4,128.90","4,140.80","4,113.80",644.99M,0.10%
"Jul 23, 2012","4,128.90","4,199.10","4,199.10","4,127.30",637.94M,-1.67%
"Jul 20, 2012","4,199.10","4,206.70","4,215.60","4,186.10",727.79M,-0.18%
"Jul 19, 2012","4,206.70","4,123.60","4,206.70","4,123.60",899.63M,2.02%
"Jul 18, 2012","4,123.60","4,140.80","4,144.20","4,120.70",589.93M,-0.42%
"Jul 17, 2012","4,140.80","4,105.10","4,153.60","4,102.70",629.60M,0.87%
"Jul 16, 2012","4,105.10","4,082.20","4,126.90","4,082.20",545.14M,0.56%
"Jul 13, 2012","4,082.20","4,068.00","4,103.00","4,062.30",644.32M,0.35%
"Jul 12, 2012","4,068.00","4,096.50","4,108.70","4,062.50",638.67M,-0.70%
"Jul 11, 2012","4,096.50","4,098.00","4,102.40","4,076.40",666.75M,-0.04%
"Jul 10, 2012","4,098.00","4,118.30","4,135.90","4,088.70",675.07M,-0.49%
"Jul 09, 2012","4,118.30","4,157.80","4,157.80","4,111.00",492.68M,-0.95%
"Jul 06, 2012","4,157.80","4,169.20","4,169.40","4,145.00",526.02M,-0.27%
"Jul 05, 2012","4,169.20","4,172.20","4,175.80","4,157.00",597.46M,-0.07%
"Jul 04, 2012","4,172.20","4,127.20","4,172.50","4,127.20",619.80M,1.09%
"Jul 03, 2012","4,127.20","4,133.00","4,141.80","4,119.90",581.09M,-0.14%
"Jul 02, 2012","4,133.00","4,094.60","4,151.50","4,094.60",770.13M,0.94%
"Jun 29, 2012","4,094.60","4,044.80","4,117.00","4,032.40",1.14B,1.23%
"Jun 28, 2012","4,044.80","4,043.20","4,074.10","4,041.30",706.85M,0.04%
"Jun 27, 2012","4,043.20","4,013.30","4,044.70","4,013.10",744.75M,0.75%
"Jun 26, 2012","4,013.30","4,027.80","4,027.80","4,002.30",810.14M,-0.36%
"Jun 25, 2012","4,027.80","4,048.20","4,048.20","3,993.80",713.21M,-0.50%
"Jun 22, 2012","4,048.20","4,087.60","4,087.60","4,038.60",800.06M,-0.96%
"Jun 21, 2012","4,087.60","4,132.40","4,136.40","4,084.80",1.20B,-1.08%
"Jun 20, 2012","4,132.40","4,123.30","4,159.30","4,123.30",968.80M,0.22%
"Jun 19, 2012","4,123.30","4,136.90","4,136.90","4,103.50",582.23M,-0.33%
"Jun 18, 2012","4,136.90","4,057.30","4,138.80","4,057.30",904.85M,1.96%
"Jun 15, 2012","4,057.30","4,042.20","4,064.20","4,035.00",1.05B,0.37%
"Jun 14, 2012","4,042.20","4,063.80","4,063.80","4,026.50",671.45M,-0.53%
"Jun 13, 2012","4,063.80","4,072.90","4,087.80","4,048.50",722.05M,-0.22%
"Jun 12, 2012","4,072.90","4,063.70","4,085.60","4,060.80",912.91M,0.23%
"Jun 08, 2012","4,063.70","4,108.60","4,121.40","4,054.80",1.04B,-1.09%
"Jun 07, 2012","4,108.60","4,055.30","4,118.20","4,055.30",886.52M,1.31%
"Jun 06, 2012","4,055.30","4,043.70","4,063.70","4,035.00",765.08M,0.29%
"Jun 05, 2012","4,043.70","3,985.00","4,047.20","3,985.00",877.15M,1.47%
"Jun 04, 2012","3,985.00","4,063.90","4,063.90","3,985.00",849.24M,-1.94%
"Jun 01, 2012","4,063.90","4,076.30","4,076.30","4,030.40",707.15M,-0.30%
"May 31, 2012","4,076.30","4,094.20","4,094.20","4,035.90",1.20B,-0.44%
"May 30, 2012","4,094.20","4,114.40","4,114.40","4,070.50",678.35M,-0.49%
"May 29, 2012","4,114.40","4,068.00","4,118.00","4,037.90",787.29M,1.14%
"May 28, 2012","4,068.00","4,029.20","4,070.80","4,029.20",638.77M,0.96%
"May 25, 2012","4,029.20","4,057.30","4,071.30","4,024.80",750.02M,-0.66%
"May 24, 2012","4,055.80","4,068.20","4,089.70","4,050.60",827.95M,-0.28%
"May 23, 2012","4,067.00","4,117.50","4,117.50","4,065.80",789.04M,-1.31%
"May 22, 2012","4,121.00","4,083.50","4,122.60","4,083.50",869.32M,1.16%
"May 21, 2012","4,073.60","4,053.20","4,088.70","4,043.70",785.33M,0.67%
"May 18, 2012","4,046.50","4,141.80","4,141.80","4,026.50",1.07B,-2.67%
"May 17, 2012","4,157.40","4,169.20","4,183.90","4,136.90",1.01B,-0.19%
"May 16, 2012","4,165.50","4,252.80","4,252.80","4,165.50",1.07B,-2.36%
"May 15, 2012","4,266.30","4,285.80","4,285.80","4,251.80",996.66M,-0.71%
"May 14, 2012","4,297.00","4,287.50","4,304.40","4,284.20",662.27M,0.28%
"May 11, 2012","4,285.10","4,296.00","4,302.20","4,274.40",760.86M,-0.24%
"May 10, 2012","4,295.60","4,269.90","4,296.10","4,269.90",1.06B,0.48%
"May 09, 2012","4,275.10","4,310.80","4,312.20","4,257.90",967.91M,-0.91%
